t,xPred,yPred,xPrey,yPrey
33.2916666666667,NaN,NaN,NaN,NaN
33.3,NaN,NaN,NaN,NaN
33.3083333333333,NaN,NaN,NaN,NaN
33.3166666666667,NaN,NaN,NaN,NaN
33.325,NaN,NaN,NaN,NaN
33.3333333333333,NaN,NaN,NaN,NaN
33.3416666666667,NaN,NaN,NaN,NaN
33.35,NaN,NaN,NaN,NaN
33.3583333333333,NaN,NaN,NaN,NaN
33.3666666666667,NaN,NaN,NaN,NaN
33.375,NaN,NaN,NaN,NaN
33.3833333333333,NaN,NaN,NaN,NaN
33.3916666666667,NaN,NaN,NaN,NaN
33.4,NaN,NaN,NaN,NaN
33.4083333333333,NaN,NaN,NaN,NaN
33.4166666666667,NaN,NaN,NaN,NaN
33.425,NaN,NaN,NaN,NaN
33.4333333333333,NaN,NaN,NaN,NaN
33.4416666666667,NaN,NaN,NaN,NaN
33.45,NaN,NaN,NaN,NaN
33.4583333333333,NaN,NaN,NaN,NaN
33.4666666666667,NaN,NaN,NaN,NaN
33.475,NaN,NaN,NaN,NaN
33.4833333333333,NaN,NaN,NaN,NaN
33.4916666666667,NaN,NaN,NaN,NaN
33.5,NaN,NaN,NaN,NaN
33.5083333333333,NaN,NaN,NaN,NaN
33.5166666666667,NaN,NaN,NaN,NaN
33.525,NaN,NaN,NaN,NaN
33.5333333333333,NaN,NaN,NaN,NaN
33.5416666666667,NaN,NaN,NaN,NaN
33.55,NaN,NaN,NaN,NaN
33.5583333333333,NaN,NaN,NaN,NaN
33.5666666666667,NaN,NaN,NaN,NaN
33.575,NaN,NaN,NaN,NaN
33.5833333333333,NaN,NaN,NaN,NaN
33.5916666666667,NaN,NaN,NaN,NaN
33.6,NaN,NaN,NaN,NaN
33.6083333333333,NaN,NaN,NaN,NaN
33.6166666666667,NaN,NaN,NaN,NaN
33.625,NaN,NaN,NaN,NaN
33.6333333333333,NaN,NaN,NaN,NaN
33.6416666666667,NaN,NaN,NaN,NaN
33.65,NaN,NaN,NaN,NaN
33.6583333333333,NaN,NaN,NaN,NaN
33.6666666666667,NaN,NaN,NaN,NaN
33.675,NaN,NaN,NaN,NaN
33.6833333333333,NaN,NaN,NaN,NaN
33.6916666666667,NaN,NaN,NaN,NaN
